,x_mean,x_std,x_sum,x_median,y_mean,y_std,y_sum,y_median,z_mean,z_std,z_sum,z_median,Label
157,77.7685534591195,10347.780300522252,61826.0,2076.0,-506.1232704402516,5128.664783190347,-402368.0,-48.0,16.732075471698113,5589.669839243928,13302.0,-1194.0,1
158,-3.3433962264150945,10299.698368896192,-2658.0,1512.0,-505.1823899371069,5184.776994899891,-401620.0,-50.0,10.150943396226415,5582.939287960816,8070.0,-1387.0,1
159,61.969811320754715,10232.474998432488,49266.0,1518.0,-517.2327044025158,5095.517674161754,-411200.0,-48.0,35.266666666666666,5485.358186581489,28037.0,-1307.0,1
160,43.289308176100626,10264.867068983562,34415.0,2244.0,-502.2792452830189,5110.352904011224,-399312.0,-50.0,36.48176100628931,5448.788407197049,29003.0,-1259.0,1
161,-471.60880503144654,7316.075585928263,-374929.0,-1036.0,-938.4201257861636,3616.950923355499,-746044.0,-849.0,10.472955974842767,5214.858738274884,8326.0,614.0,1
162,-719.3786163522012,7458.8844158671,-571906.0,-1423.0,-1159.1974842767295,3360.2284973123233,-921562.0,-1210.0,-7.745911949685534,5533.84889546385,-6158.0,985.0,1
163,-616.285534591195,7357.517845823867,-489947.0,-698.0,-1001.188679245283,3563.5199010616047,-795945.0,-1044.0,4.49811320754717,5111.97367731049,3576.0,1286.0,1
164,-158.66666666666666,7280.978736823706,-126140.0,-788.0,-1041.914465408805,3267.6416927149967,-828322.0,-1015.0,-12.122012578616353,4668.042991634081,-9637.0,1604.0,1
165,-101.14716981132075,6956.368748562083,-80412.0,-1264.0,-1004.5182389937107,2910.398771764287,-798592.0,-815.0,-23.649056603773584,4635.468614762357,-18801.0,1409.0,1
166,-79.43396226415095,6925.996192501324,-63150.0,-1424.0,-1040.211320754717,3529.085362646958,-826968.0,-1460.0,-22.652830188679246,5214.329088342809,-18009.0,1649.0,1
167,-169.23396226415093,6737.747477356094,-134541.0,-2104.0,-1030.0465408805032,4052.2333160810426,-818887.0,-989.0,-57.87547169811321,5846.121505603241,-46011.0,1694.0,1
168,-234.71698113207546,6316.317207012163,-186600.0,-2518.0,-975.0981132075472,4036.2043390334197,-775203.0,-823.0,-27.256603773584906,6151.833657306561,-21669.0,1506.0,1
169,-306.94716981132075,5972.830036891926,-244023.0,-2395.0,-1003.1710691823899,3842.65525568238,-797521.0,-1264.0,-52.646540880503146,6256.28588180391,-41854.0,968.0,1
170,-281.1044025157233,5743.274096324287,-223478.0,-2127.0,-1001.2930817610063,3770.772751635066,-796028.0,-1147.0,-37.930817610062896,6304.329882988778,-30155.0,1290.0,1
171,-398.29937106918237,5608.390008917717,-316648.0,-2203.0,-992.5459119496855,3809.221326888467,-789074.0,-1128.0,-33.18867924528302,6118.700238340875,-26385.0,1126.0,1
172,-492.2138364779874,5535.532245536108,-391310.0,-2289.0,-1041.0163522012579,3637.650473968742,-827608.0,-704.0,1.2955974842767295,6217.322257801051,1030.0,1298.0,1
173,-635.2452830188679,5159.907098334044,-505020.0,-2568.0,-1093.9735849056603,3124.178159024634,-869709.0,-478.0,-9.754716981132075,5946.968273101161,-7755.0,277.0,1
174,-192.0364779874214,5411.461021324792,-152669.0,-1936.0,-1008.0792452830188,2552.0517117715513,-801423.0,-1007.0,29.8,5740.235485782949,23691.0,-273.0,1
175,-93.67672955974842,5265.338287519092,-74473.0,-1536.0,-987.8691823899371,2151.5931384076853,-785356.0,-1180.0,-7.8842767295597485,5391.980709253235,-6268.0,-470.0,1
176,-61.31949685534591,4058.6386202063463,-48749.0,-601.0,-999.8314465408805,1553.0626983009083,-794866.0,-1221.0,11.982389937106918,3648.617607814255,9526.0,-193.0,1
177,-43.23647798742138,2462.4292943453315,-34373.0,-646.0,-996.9635220125787,1476.0841517680926,-792586.0,-1243.0,14.952201257861635,2380.3844174927663,11887.0,107.0,1
178,-22.940880503144655,1686.2889688380567,-18238.0,-105.0,-989.8389937106919,1446.6968009897403,-786922.0,-1389.0,0.4427672955974843,2320.5907639837187,352.0,-37.0,1
179,-37.11572327044025,3113.754598461094,-29507.0,447.0,-1006.1056603773585,1931.1227992802296,-799854.0,-1221.0,1.3572327044025156,2946.0672540135897,1079.0,-396.0,1
180,-200.4062893081761,6403.78595845642,-159323.0,488.0,-853.5018867924529,4436.895685426823,-678534.0,-573.0,-4.225157232704403,5076.601209686208,-3359.0,-1428.0,1
181,-215.6327044025157,7816.038968983723,-171428.0,780.0,-911.4075471698113,4208.773445052817,-724569.0,-689.0,5.3383647798742135,6239.766051528567,4244.0,-2151.0,1
182,-108.10943396226415,7788.878375573089,-85947.0,841.0,-1009.6817610062893,3469.435321704833,-802697.0,-966.0,-34.854088050314466,6089.586002467957,-27709.0,-1909.0,1
183,48.61383647798742,7021.819775546914,38648.0,884.0,-974.0389937106918,3362.1626926770236,-774361.0,-1309.0,15.50062893081761,5319.827898054978,12323.0,-1282.0,1
184,12.00880503144654,6353.512804611372,9547.0,730.0,-999.7232704402516,3370.909621148871,-794780.0,-1415.0,13.637735849056604,4892.52759384234,10842.0,-1354.0,1
185,-72.40880503144655,6247.790769658801,-57565.0,890.0,-1011.6578616352201,3597.944007244618,-804268.0,-1362.0,-12.720754716981132,4821.104246819362,-10113.0,-1171.0,1
186,-49.06415094339623,6323.649223623663,-39006.0,933.0,-1030.2415094339622,3878.372023956612,-819042.0,-1159.0,29.69433962264151,4886.4321351051285,23607.0,-1032.0,1
187,-143.17987421383648,6568.2330703619955,-113828.0,536.0,-1051.2528301886794,4000.423635655573,-835746.0,-884.0,24.69182389937107,5069.249433646465,19630.0,-349.0,1
188,-115.39874213836478,6843.001096985777,-91742.0,892.0,-1066.8100628930817,3679.8822831078237,-848114.0,-1110.0,13.164779874213837,4962.938551885438,10466.0,-163.0,1
189,-78.34591194968553,7113.094911782279,-62285.0,983.0,-1049.3723270440253,3486.687096883776,-834251.0,-1073.0,33.465408805031444,4789.239609797029,26605.0,-220.0,1
190,-125.73584905660377,7241.378692168071,-99960.0,1247.0,-987.8993710691824,3302.085361624227,-785380.0,-1001.0,18.50188679245283,4393.242187189172,14709.0,-417.0,1
191,-75.02641509433963,7215.146143327829,-59646.0,1034.0,-944.3559748427673,3168.9330070780948,-750763.0,-897.0,31.60377358490566,4068.8371812834075,25125.0,-85.0,1
192,-364.977358490566,7083.778588626674,-290157.0,66.0,-880.4088050314465,2699.5161419554506,-699925.0,-488.0,21.89559748427673,4202.086389893621,17407.0,1335.0,1
193,-195.36100628930816,6861.8652832506195,-155312.0,-390.0,-985.9245283018868,2335.7875250234206,-783810.0,-815.0,15.38993710691824,4125.104614064557,12235.0,1481.0,1
194,-102.11320754716981,6105.304974446128,-81180.0,-452.0,-1019.7471698113208,2049.3035740873456,-810699.0,-1026.0,3.519496855345912,3539.079012609203,2798.0,931.0,1
195,-55.65786163522012,4100.514804096256,-44248.0,409.0,-999.5987421383647,1961.4573846471478,-794681.0,-1050.0,16.660377358490567,2905.092760130835,13245.0,87.0,1
196,-26.026415094339622,1916.8139479063339,-20691.0,148.0,-1007.2377358490565,1680.6218472745227,-800754.0,-800.0,2.4578616352201257,2089.032952528172,1954.0,-146.0,1
197,-4.477987421383648,1205.2716879480927,-3560.0,-11.0,-990.2603773584906,1294.023731237142,-787257.0,-979.0,2.0238993710691826,1296.0406614584056,1609.0,-78.0,1
198,3.6125786163522013,883.6221686157986,2872.0,-222.0,-991.1459119496856,661.8588709693887,-787961.0,-958.0,5.084276729559749,563.9547221690316,4042.0,17.0,1
199,1.1459119496855346,1058.625653096134,911.0,-281.0,-990.1635220125786,556.7195169760427,-787180.0,-1054.0,4.676729559748428,647.9672884887842,3718.0,-29.0,1
200,-343.337106918239,7905.647752236212,-272953.0,-286.0,-1149.68679245283,4519.053218172944,-914001.0,-1054.0,-11.810062893081762,5174.07822456851,-9389.0,-577.0,1
201,-491.0691823899371,9807.35949907386,-390400.0,-1883.0,-1228.4993710691824,5370.4096463124815,-976657.0,-1553.0,-30.255345911949686,6492.932927534904,-24053.0,-372.0,1
202,-177.70314465408805,10138.097434894938,-141274.0,-944.0,-944.5132075471698,5295.431959295732,-750888.0,-802.0,38.49182389937107,5752.809911027321,30601.0,320.0,1
203,-299.93459119496856,10540.522568443534,-238448.0,-433.0,-751.7647798742138,5254.971075208395,-597653.0,-425.0,5.218867924528302,5537.560912881708,4149.0,-257.0,1
204,-174.6503144654088,10593.236580139486,-138847.0,443.0,-653.6779874213836,5222.962219329183,-519674.0,-195.0,2.0842767295597486,5377.242469286002,1657.0,-335.0,1
205,-199.83270440251573,10664.219158257778,-158867.0,679.0,-542.2591194968553,5185.957746053823,-431096.0,-48.0,10.472955974842767,5418.184811595599,8326.0,-1411.0,1
206,-118.11320754716981,10633.687845651422,-93900.0,933.0,-476.3622641509434,5066.106111013195,-378708.0,138.0,-0.17358490566037735,5425.260723870456,-138.0,-979.0,1
207,-59.79496855345912,10608.640106003935,-47537.0,987.0,-490.50440251572326,5141.630349735201,-389951.0,-48.0,16.072955974842767,5306.592048431296,12778.0,-1696.0,1
208,-80.52704402515724,10365.220179061022,-64019.0,1526.0,-560.166037735849,5046.77079113373,-445332.0,-50.0,7.833962264150943,5241.455574710738,6228.0,-1440.0,1
209,-24.454088050314464,10093.036655577149,-19441.0,1557.0,-509.3496855345912,5138.182752047171,-404933.0,-54.0,24.077987421383646,5152.885036115364,19142.0,-1475.0,1
210,-44.48553459119497,9941.13526684363,-35366.0,2028.0,-464.56477987421385,5061.617124111675,-369329.0,-48.0,40.62893081761006,5068.008356810742,32300.0,-1044.0,1
211,-391.1748427672956,7296.855171153322,-310984.0,-644.0,-1007.3169811320755,3448.8005354982974,-800817.0,-802.0,29.915723270440253,4856.418874938431,23783.0,798.0,1
212,-797.3031446540881,7528.432110689926,-633856.0,-618.0,-1115.9459119496855,3392.6790419156464,-887177.0,-1015.0,-14.4,5223.221288700152,-11448.0,1036.0,1
213,-649.3748427672956,7808.081024813102,-516253.0,-277.0,-945.6893081761007,3641.9785966646104,-751823.0,-1077.0,-6.244025157232705,4944.556358022054,-4964.0,1581.0,1
214,-170.66666666666666,7575.732254194152,-135680.0,-849.0,-1020.4842767295597,3315.9328230293127,-811285.0,-1009.0,9.461635220125785,4381.298840060928,7522.0,1608.0,1
215,-80.64528301886793,7162.478163019434,-64113.0,-1294.0,-1006.617610062893,2996.7887607009948,-800261.0,-1202.0,-14.516981132075472,4394.296249356002,-11541.0,1085.0,1
216,-88.43396226415095,7052.657739678827,-70305.0,-1629.0,-1027.5811320754717,3525.778221885295,-816927.0,-1483.0,-30.856603773584904,4730.181088823558,-24531.0,923.0,1
217,-175.3635220125786,7056.34661343208,-139414.0,-1676.0,-1020.9660377358491,4012.9589091658636,-811668.0,-1079.0,-15.527044025157233,5410.662479420357,-12344.0,882.0,1
218,-195.65157232704402,6830.72837065414,-155543.0,-1832.0,-958.108176100629,4222.485986079868,-761696.0,-1018.0,-26.80503144654088,5532.370234270539,-21310.0,964.0,1
219,-387.15723270440253,6504.860632484198,-307790.0,-1953.0,-888.2729559748427,4095.113231345656,-706177.0,-1179.0,-2.688050314465409,5829.257665239525,-2137.0,470.0,1
220,-365.98490566037736,6428.440268597472,-290958.0,-1789.0,-904.8289308176101,4057.435777567698,-719339.0,-1075.0,-35.959748427672956,5856.568193139789,-28588.0,683.0,1
221,-317.11572327044024,6254.580328030831,-252107.0,-2071.0,-861.4452830188679,3937.208200433906,-684849.0,-989.0,-5.2176100628930815,5753.897619685766,-4148.0,735.0,1
222,-459.4930817610063,6087.037363932826,-365297.0,-2500.0,-950.548427672956,3609.5309032013647,-755686.0,-612.0,-5.30314465408805,6041.364984963185,-4216.0,612.0,1
223,-536.4264150943396,5731.778901736751,-426459.0,-2215.0,-1048.5962264150944,3100.6287351739234,-833634.0,-513.0,8.964779874213836,6107.178819204523,7127.0,-50.0,1
224,-273.79622641509434,5729.42737620259,-217668.0,-1667.0,-1025.9358490566037,2555.5013368772156,-815619.0,-1038.0,5.1937106918239,5849.893113209894,4129.0,-316.0,1
225,-134.79119496855347,5568.461187948211,-107159.0,-1415.0,-992.9383647798742,2097.3802701121613,-789386.0,-1300.0,14.062893081761006,5437.774487915981,11180.0,-331.0,1
226,-88.27044025157232,4263.671859029525,-70175.0,-365.0,-1001.3358490566038,1660.7584832564273,-796062.0,-1311.0,-4.178616352201258,3775.2013606090177,-3322.0,-156.0,1
227,-52.327044025157235,3029.944963580717,-41600.0,-249.0,-999.1270440251573,1358.8115381398766,-794306.0,-1253.0,6.524528301886792,2562.186435511085,5187.0,160.0,1
228,-16.084276729559747,2031.6062509461447,-12787.0,-281.0,-988.9056603773585,1469.9616823278081,-786180.0,-1220.0,11.425157232704402,2028.9085954116026,9083.0,171.0,1
229,-29.29811320754717,3419.994630474958,-23292.0,288.0,-1007.4503144654088,2011.9371383944024,-800923.0,-1145.0,-8.849056603773585,2572.108837882417,-7035.0,-9.0,1
230,-227.19622641509434,7460.0111804763455,-180621.0,1026.0,-854.8817610062893,4405.469698064116,-679631.0,-612.0,5.192452830188679,4481.596086840635,4128.0,-977.0,1
231,-202.53081761006288,9030.364516995829,-161012.0,1342.0,-962.0679245283019,4261.685869617779,-764844.0,-730.0,-13.945911949685534,5615.063944793835,-11087.0,-1772.0,1
232,-8.343396226415095,8848.399218903623,-6633.0,1038.0,-1023.1610062893081,3381.3842289836175,-813413.0,-913.0,1.778616352201258,5531.239724780788,1414.0,-1253.0,1
233,60.63522012578616,8379.653383883038,48205.0,1052.0,-979.4138364779874,3124.163720615297,-778634.0,-1175.0,3.3547169811320754,4814.832251704379,2667.0,-1013.0,1
234,-18.269182389937107,7933.423612927771,-14524.0,1339.0,-998.9232704402516,3356.8606758964124,-794144.0,-1395.0,23.41383647798742,4304.162563596283,18614.0,-1028.0,1
235,-59.557232704402516,7648.412778505777,-47348.0,1081.0,-1003.3106918238993,3760.663472510531,-797632.0,-1403.0,3.2553459119496857,4175.191748890825,2588.0,-1022.0,1
236,-102.30188679245283,7523.835316409265,-81330.0,732.0,-1006.0327044025157,4003.79621074373,-799796.0,-1397.0,7.0654088050314465,4239.308584582311,5617.0,-843.0,1
237,-47.52075471698113,7524.382732275966,-37779.0,599.0,-1031.9522012578616,3987.937618443149,-820402.0,-1251.0,36.79874213836478,4416.819226302133,29255.0,-1071.0,1
238,-65.89182389937108,7572.790051200933,-52384.0,1011.0,-1066.475471698113,3492.979338297454,-847848.0,-1282.0,26.606289308176102,4166.558073041935,21152.0,-1186.0,1
239,-139.16477987421385,7553.306203164147,-110636.0,800.0,-1054.0490566037736,3458.0428556912025,-837969.0,-1167.0,11.528301886792454,4078.796930856604,9165.0,-1221.0,1
240,-77.45786163522013,7365.4966944423895,-61579.0,960.0,-1063.7333333333333,3431.276686538144,-845668.0,-1245.0,19.255345911949686,3918.839530196626,15308.0,-1083.0,1
241,-103.24150943396226,7348.025426915534,-82077.0,1065.0,-1008.5937106918238,3269.0727480357973,-801832.0,-1165.0,30.154716981132076,3745.6779845835276,23973.0,-700.0,1
242,-298.6566037735849,7556.960074549057,-237432.0,42.0,-911.1245283018868,2629.5123947407697,-724344.0,-735.0,16.481761006289307,4092.720381237816,13103.0,265.0,1
243,-186.9069182389937,7350.5253078367505,-148591.0,-534.0,-995.3006289308177,2293.1572405553534,-791264.0,-1095.0,-16.051572327044024,4303.079182338852,-12761.0,638.0,1
244,-98.2188679245283,6600.850118320382,-78084.0,-575.0,-1014.5849056603773,2012.6078127226692,-806595.0,-1153.0,20.031446540880502,3949.2511381155027,15925.0,605.0,1
245,-50.161006289308176,4951.125177997472,-39878.0,507.0,-1014.0427672955975,1928.0299457529936,-806164.0,-1102.0,7.250314465408805,3017.959004965386,5764.0,-50.0,1
246,-31.29937106918239,2490.711506680053,-24883.0,253.0,-999.6918238993711,1697.1980314790885,-794755.0,-687.0,7.540880503144654,1984.9960279580662,5995.0,-263.0,1
247,-8.48805031446541,1056.7793860720403,-6748.0,21.0,-996.3937106918239,1127.9746945509446,-792133.0,-909.0,5.153459119496856,1183.0303504871663,4097.0,-97.0,1
248,2.6767295597484275,688.2430007709468,2128.0,15.0,-989.1509433962265,653.781967721945,-786375.0,-1018.0,5.620125786163522,625.201945488257,4468.0,50.0,1
249,0.7044025157232704,741.5845852947864,560.0,21.0,-996.0389937106918,584.686783241871,-791851.0,-1067.0,5.39748427672956,660.6624150758956,4291.0,50.0,1
250,-407.22893081761003,8140.113236880525,-323747.0,-441.0,-1187.3358490566038,4889.378044715037,-943932.0,-1032.0,-53.21635220125786,5749.32731546368,-42307.0,-833.0,1
251,-502.70188679245285,10083.687071208597,-399648.0,-2102.0,-1147.680503144654,5315.042763979584,-912406.0,-1366.0,-21.486792452830187,6351.179012167634,-17082.0,-1141.0,1
252,-334.28930817610063,10287.515856393149,-265760.0,-722.0,-892.0201257861635,5305.711177147916,-709156.0,-802.0,5.844025157232704,5807.79564878615,4646.0,-632.0,1
253,-264.93459119496856,10769.607456705882,-210623.0,171.0,-654.2716981132075,5135.861127459114,-520146.0,-612.0,6.9748427672955975,5487.424160409226,5545.0,-792.0,1
254,-105.99496855345912,10664.889412050145,-84266.0,687.0,-536.6012578616352,5181.427035983191,-426598.0,-238.0,38.6188679245283,5330.26898999374,30702.0,-1056.0,1
255,77.59622641509434,10588.100083207848,61689.0,398.0,-502.4377358490566,5083.221639259761,-399438.0,-238.0,13.831446540880503,5193.09525589443,10996.0,-886.0,1
256,102.87295597484277,10443.308148322389,81784.0,1300.0,-433.4301886792453,5092.669166101362,-344577.0,-238.0,-11.371069182389936,5111.892331464137,-9040.0,-1167.0,1
257,330.76477987421384,10312.09530334924,262958.0,1524.0,-416.69056603773583,5091.939966458182,-331269.0,-50.0,52.4188679245283,5102.296225740946,41673.0,-1339.0,1
258,251.6075471698113,10444.990601090549,200028.0,1290.0,-414.24025157232705,5115.3543282126275,-329321.0,-238.0,18.037735849056602,5165.556281643449,14340.0,-1399.0,1
259,187.41132075471697,10487.455028890236,148992.0,1512.0,-437.75471698113205,5091.498157974447,-348015.0,-15.0,39.00125786163522,5179.7334536761555,31006.0,-1393.0,1
260,21.358490566037737,10002.995965367649,16980.0,1200.0,-541.8654088050314,4968.1835451993265,-430783.0,-238.0,11.937106918238994,5019.46554061484,9490.0,-1208.0,1
261,-337.93333333333334,7439.54684312602,-268657.0,-778.0,-1057.0616352201257,3444.791324886742,-840364.0,-1018.0,21.148427672955975,4921.893295030318,16813.0,593.0,1
262,-772.9861635220126,7929.963870247803,-614524.0,-595.0,-1117.977358490566,3401.6686547584723,-888792.0,-1114.0,15.359748427672956,5386.339410792066,12211.0,950.0,1
263,-687.0867924528302,7878.180226510083,-546234.0,-589.0,-935.930817610063,3580.059539137862,-744065.0,-929.0,-8.945911949685534,4953.9362936816915,-7112.0,1165.0,1
264,-179.37358490566038,7568.133250797072,-142602.0,-648.0,-1032.5132075471697,3262.906002727309,-820848.0,-976.0,13.049056603773584,4180.9604646433,10374.0,1438.0,1
265,-113.66540880503145,7414.706700514753,-90364.0,-1216.0,-1001.7685534591195,3033.257177948171,-796406.0,-1294.0,-34.075471698113205,4272.2814140038745,-27090.0,1204.0,1
266,-72.52578616352201,7431.441537326184,-57658.0,-1393.0,-1030.9547169811322,3452.3988506751853,-819609.0,-1475.0,-19.852830188679246,4613.902011913884,-15783.0,1141.0,1
267,-146.76603773584907,7219.561149546702,-116679.0,-1501.0,-1007.4805031446541,4079.0704002920556,-800947.0,-1032.0,-29.49182389937107,5376.417903625917,-23446.0,1126.0,1
268,-238.51069182389938,6673.116437107768,-189616.0,-1596.0,-932.8553459119497,4109.428692874427,-741620.0,-989.0,-34.58238993710692,5679.037836181201,-27493.0,761.0,1
269,-252.7509433962264,6551.0666461559,-200937.0,-1547.0,-940.0301886792453,3899.828217697668,-747324.0,-995.0,0.5522012578616352,5590.112598346837,439.0,944.0,1
270,-289.52201257861634,6497.325070829239,-230170.0,-1758.0,-935.3861635220126,3875.476228548575,-743632.0,-1151.0,-39.59119496855346,5537.22259218814,-31475.0,644.0,1
